,name,DOB,age,heightIN,nickname,reachIN,stance,weightclass,sumTotStksLnd,sumTotStksAtt,sumSigStksLnd,sumSigStksAtt,sumTDsLnd,sumTDsAtt,sumSubAtt,sumCtrlSec,sumKDs,sumRevs,sumSigBodyLnd,sumSigBodyAtt,sumSigHeadLnd,sumSigHeadAtt,sumSigLegLnd,sumSigLegAtt,sumSigDistLnd,sumSigDistAtt,sumSigClchLnd,sumSigClchAtt,sumSigGndLnd,sumSigGndAtt,sumTotStksAbs,sumTotStksSeen,sumSigStksAbs,sumSigStksSeen,sumTDsAbs,sumTDsSeen,sumSubEsc,sumCtrldSec,sumKedD,sumReversed,sumSigBodyAbs,sumSigBodySeen,sumSigHeadAbs,sumSigHeadSeen,sumSigLegAbs,sumSigLegSeen,sumSigDistAbs,sumSigDistSeen,sumSigClchAbs,sumSigClchSeen,sumSigGndAbs,sumSigGndSeen,sumFightSec,sumDecWin,sumSubWin,sumKOWin,sumDQWin,sumDecLoss,sumSubLoss,sumKOLoss,sumDQLoss,wins,losses,draws,NCs,sumTitleFights,winPCT,fights,TotStkPerMin,SigStkPerMin,TotStkAcc,SigStkAcc,StkHeadPerMin,StkBodyPerMin,StkLegPerMin,SigHeadStkAcc,SigBodyStkAcc,SigLegStkAcc,StkDistPerMin,StkClchPerMin,StkGndPerMin,SigDistStkAcc,SigClchStkAcc,SigGndStkAcc,TotStkAbsPerMin,SigStkAbsPerMin,TotStkDef,SigStkDef,StkHeadAbsPerMin,StkBodyAbsPerMin,StkLegAbsPerMin,SigHeadStkDef,SigBodyStkDef,SigLegStkDef,StkDistAbsPerMin,StkClchAbsPerMin,StkGndAbsPerMin,SigDistStkDef,SigClchStkDef,SigGndStkDef,TotStkPerMinDiff,SigStkPerMinDiff,CtrlSecPerMin,CtrldSecPerMin,CtrlDiff,TDAcc,TDDef,TDsPerMin,TDsAbsPerMin,KDsPer100Stk,ageLastFight
630,Elizeu Zaleski dos Santos,1986-12-11,35,71,CAPOEIRA,73,Orthodox,Men's Welterweight,580,1401,528,1345,5,29,4,876,2,2,122,202,315,1026,91,117,376,1127,114,156,38,62,538,1148,401,982,17,36,2,1108,5,0,69,112,272,791,60,79,301,839,78,113,22,30,7829,4,1,3,0,2,0,1,0,8,3,0,0,0,0.7272727272727273,11,4.445012134372206,4.046493805083664,0.41399000713775874,0.3925650557620818,2.4141014178055946,0.9349853110231192,0.6974070762549496,0.30701754385964913,0.6039603960396039,0.7777777777777778,2.8815940733171543,0.873674798824882,0.2912249329416273,0.3336291038154392,0.7307692307692307,0.6129032258064516,4.12313194533146,3.073189423936646,0.5313588850174216,0.5916496945010183,2.084557414740069,0.528803167709797,0.45982884148678,0.6561314791403288,0.3839285714285714,0.240506329113924,2.3068080214586795,0.597777493932814,0.16860390854515264,0.6412395709177592,0.3097345132743363,0.2666666666666667,0.3218801890407459,0.9733043811470177,6.713501085706987,8.49150593945587,-1.7780048537488824,0.1724137931034483,0.5277777777777778,0.03831907012389833,0.13028483842125432,0.3787878787878788,34.0
631,Elvis Mutapcic,1986-07-19,35,72,THE KING,72,Orthodox,Men's Middleweight,223,419,131,322,0,0,0,316,0,0,42,52,73,250,16,20,66,224,38,52,27,46,221,329,164,268,3,16,1,540,1,0,26,32,108,203,30,33,120,212,18,22,26,34,2307,0,0,0,0,1,0,1,0,0,2,1,0,0,0.0,3,5.799739921976593,3.4070221066319895,0.5322195704057279,0.40683229813664595,1.8985695708712613,1.0923276983094927,0.41612483745123535,0.292,0.8076923076923077,0.8,1.7165149544863458,0.988296488946684,0.7022106631989596,0.29464285714285715,0.7307692307692307,0.5869565217391305,5.747724317295188,4.265279583875162,0.32826747720364746,0.3880597014925373,2.8088426527958386,0.6762028608582574,0.7802340702210663,0.46798029556650245,0.1875,0.09090909090909094,3.120936280884265,0.4681404421326398,0.6762028608582574,0.4339622641509434,0.18181818181818177,0.23529411764705888,0.052015604681404426,-0.8582574772431726,8.218465539661898,14.044213263979193,-5.825747724317296,0.0,0.8125,0.0,0.07802340702210663,0.0,30.0
632,Elvis Sinosic,1971-02-13,51,75,THE KING OF ROCK N' RUMBLE,77,Orthodox,Men's Lightheavyweight,308,418,55,145,0,1,4,74,1,0,9,10,19,98,27,37,43,129,10,11,2,5,482,771,224,477,15,15,0,2236,1,1,21,30,189,431,14,16,66,167,10,18,148,292,2920,0,1,0,0,2,0,4,0,1,6,0,0,1,0.14285714285714285,7,6.328767123287672,1.13013698630137,0.7368421052631579,0.3793103448275862,0.3904109589041096,0.18493150684931509,0.5547945205479452,0.19387755102040816,0.9,0.7297297297297297,0.8835616438356165,0.20547945205479454,0.04109589041095891,0.3333333333333333,0.9090909090909091,0.4,9.904109589041097,4.602739726027398,0.3748378728923476,0.5303983228511531,3.8835616438356166,0.4315068493150685,0.28767123287671237,0.5614849187935035,0.30000000000000004,0.125,1.356164383561644,0.20547945205479454,3.041095890410959,0.6047904191616766,0.4444444444444444,0.4931506849315068,-3.575342465753425,-3.472602739726028,1.5205479452054795,45.945205479452056,-44.42465753424658,0.0,0.0,0.0,0.3082191780821918,1.8181818181818181,36.0
633,Emil Meek,1988-08-20,33,71,VALHALLA,74,Switch,Men's Welterweight,336,598,151,383,1,3,4,523,0,0,35,49,100,308,16,26,77,281,29,46,45,56,290,397,152,248,21,40,0,2160,1,0,20,28,111,197,21,23,77,151,17,22,58,75,3600,1,0,0,0,3,0,0,0,1,3,0,0,0,0.25,4,5.6,2.5166666666666666,0.5618729096989966,0.39425587467362927,1.6666666666666667,0.5833333333333334,0.26666666666666666,0.3246753246753247,0.7142857142857143,0.6153846153846154,1.2833333333333334,0.48333333333333334,0.75,0.27402135231316727,0.6304347826086957,0.8035714285714286,4.833333333333333,2.533333333333333,0.2695214105793451,0.3870967741935484,1.85,0.3333333333333333,0.35,0.4365482233502538,0.2857142857142857,0.08695652173913049,1.2833333333333334,0.2833333333333333,0.9666666666666667,0.49006622516556286,0.2272727272727273,0.22666666666666668,0.7666666666666666,-0.016666666666666607,8.716666666666667,36.0,-27.28333333333333,0.3333333333333333,0.475,0.016666666666666666,0.35,0.0,32.0
634,Emily Kagan,1981-07-14,40,63,0,63,Unknown,Women's Strawweight,109,225,63,171,3,21,0,613,0,0,15,27,32,120,16,24,45,139,18,32,0,0,172,260,128,208,1,2,2,335,1,1,43,54,76,144,9,10,46,102,75,97,7,9,1453,0,0,0,0,1,1,0,0,0,2,0,0,0,0.0,2,4.5010323468685485,2.601514108740537,0.48444444444444446,0.3684210526315789,1.3214039917412252,0.6194081211286993,0.6607019958706126,0.26666666666666666,0.5555555555555556,0.6666666666666666,1.8582243633860978,0.7432897453544391,0.0,0.3237410071942446,0.5625,0.0,7.102546455609085,5.285615966964901,0.3384615384615385,0.3846153846153846,3.1383344803854096,1.7756366139022712,0.3716448726772196,0.4722222222222222,0.20370370370370372,0.09999999999999998,1.8995182381280111,3.0970406056434965,0.289057123193393,0.5490196078431373,0.22680412371134018,0.2222222222222222,-2.6015141087405365,-2.684101858224364,25.313145216792844,13.83344803854095,11.479697178251893,0.14285714285714285,0.5,0.12388162422573985,0.04129387474191329,0.0,34.0
635,Emily Whitmire,1991-05-24,30,65,SPITFIRE,63,Orthodox,Women's Flyweight,170,373,79,252,4,6,1,719,0,2,13,20,50,216,16,16,60,225,6,8,13,19,190,325,94,206,3,10,5,383,0,0,19,29,51,151,24,26,76,175,6,11,12,20,1893,1,1,0,0,0,4,0,0,2,4,0,0,0,0.3333333333333333,6,5.3882725832012675,2.5039619651347067,0.45576407506702415,0.3134920634920635,1.5847860538827259,0.4120443740095087,0.5071315372424723,0.23148148148148148,0.65,1.0,1.901743264659271,0.1901743264659271,0.4120443740095087,0.26666666666666666,0.75,0.6842105263157895,6.022187004754358,2.9793977812995247,0.41538461538461535,0.5436893203883495,1.6164817749603804,0.6022187004754358,0.7606973058637084,0.6622516556291391,0.3448275862068966,0.07692307692307687,2.408874801901743,0.1901743264659271,0.3803486529318542,0.5657142857142857,0.4545454545454546,0.4,-0.633914421553091,-0.475435816164818,22.789223454833596,12.13946117274168,10.649762282091917,0.6666666666666666,0.7,0.12678288431061807,0.09508716323296355,0.0,30.0
636,Emmanuel Yarborough,1960-09-05,61,80,0,80,Switch,Openweight,4,9,1,5,0,1,0,0,0,0,0,0,1,5,0,0,0,2,0,0,1,3,36,52,34,50,0,0,0,0,1,0,0,0,29,45,5,5,6,8,2,3,26,39,119,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,1,2.0168067226890756,0.5042016806722689,0.4444444444444444,0.2,0.5042016806722689,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5042016806722689,0.0,0.0,0.3333333333333333,18.15126050420168,17.142857142857142,0.3076923076923077,0.31999999999999995,14.621848739495798,0.0,2.5210084033613445,0.3555555555555555,0.0,0.0,3.0252100840336134,1.0084033613445378,13.109243697478991,0.25,0.33333333333333337,0.33333333333333337,-16.134453781512605,-16.63865546218487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
637,Enrique Barzola,1989-04-28,32,67,EL FUERTE,70,Orthodox,Men's Bantamweight,986,1921,587,1412,42,92,3,2677,0,1,132,181,348,1108,107,123,424,1166,37,56,126,190,551,1554,446,1425,7,21,0,524,0,2,88,144,290,1192,68,89,417,1371,22,44,7,10,9000,6,0,0,0,3,0,0,0,6,3,1,0,1,0.6,10,6.573333333333333,3.9133333333333336,0.5132743362831859,0.4157223796033994,2.32,0.88,0.7133333333333334,0.3140794223826715,0.7292817679558011,0.8699186991869918,2.8266666666666667,0.24666666666666667,0.84,0.36363636363636365,0.6607142857142857,0.6631578947368421,3.6733333333333333,2.973333333333333,0.6454311454311454,0.6870175438596491,1.9333333333333333,0.5866666666666667,0.4533333333333333,0.7567114093959731,0.38888888888888884,0.2359550561797753,2.78,0.14666666666666667,0.04666666666666667,0.6958424507658643,0.5,0.30000000000000004,2.9,0.9400000000000004,17.846666666666668,3.493333333333333,14.353333333333335,0.45652173913043476,0.6666666666666667,0.28,0.04666666666666667,0.0,31.0
638,Enrique Marin,1986-09-02,35,70,WASABI,70,Unknown,Men's Lightweight,59,150,43,130,5,13,2,655,0,2,5,6,28,112,10,12,36,120,5,7,2,3,165,261,90,182,2,5,1,426,0,2,9,17,64,130,17,35,60,143,15,22,15,17,1800,0,0,0,0,2,0,0,0,0,2,0,0,1,0.0,2,1.9666666666666666,1.4333333333333333,0.3933333333333333,0.33076923076923076,0.9333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.8333333333333334,0.8333333333333334,1.2,0.16666666666666666,0.06666666666666667,0.3,0.7142857142857143,0.6666666666666666,5.5,3.0,0.367816091954023,0.5054945054945055,2.1333333333333333,0.3,0.5666666666666667,0.5076923076923077,0.47058823529411764,0.5142857142857142,2.0,0.5,0.5,0.5804195804195804,0.31818181818181823,0.11764705882352944,-3.533333333333333,-1.5666666666666667,21.833333333333332,14.2,7.633333333333333,0.38461538461538464,0.6,0.16666666666666666,0.06666666666666667,0.0,30.0
639,Enson Inoue,1967-04-15,54,70,YAMATO DAMASHII,70,Orthodox,Men's Lightweight,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,6,0,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,6,96,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,1.875,0.375,0.5,1.875,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.875,0.0,0.0,0.5,-1.25,-1.875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0
640,Eric Schafer,1977-09-20,44,75,RED,76,Orthodox,Men's Middleweight,339,621,141,409,9,25,9,1139,0,3,19,28,110,367,12,14,61,296,25,40,55,73,435,785,252,585,6,12,1,1095,4,3,35,53,198,510,19,22,130,387,54,85,68,113,4476,0,2,1,0,3,0,3,0,3,6,0,0,0,0.3333333333333333,9,4.544235924932976,1.8900804289544237,0.5458937198067633,0.34474327628361856,1.4745308310991958,0.2546916890080429,0.160857908847185,0.2997275204359673,0.6785714285714286,0.8571428571428571,0.8176943699731904,0.3351206434316354,0.7372654155495979,0.20608108108108109,0.625,0.7534246575342466,5.831099195710456,3.378016085790885,0.445859872611465,0.5692307692307692,2.6541554959785523,0.4691689008042896,0.2546916890080429,0.611764705882353,0.339622641509434,0.13636363636363635,1.742627345844504,0.7238605898123325,0.9115281501340483,0.6640826873385013,0.3647058823529412,0.3982300884955752,-1.2868632707774799,-1.4879356568364615,15.26809651474531,14.678284182305632,0.5898123324396778,0.36,0.5,0.12064343163538875,0.0804289544235925,0.0,34.0
641,Eric Shelton,1991-02-02,31,66,SHOWTIME,68,Orthodox,Men's Flyweight,435,766,231,543,17,33,1,1151,0,1,31,39,183,482,17,22,133,421,3,11,95,111,261,567,169,463,14,26,9,1007,0,0,34,48,94,359,41,56,140,417,8,19,21,27,5400,2,0,0,0,4,0,0,0,2,4,0,0,0,0.3333333333333333,6,4.833333333333333,2.566666666666667,0.5678851174934726,0.425414364640884,2.033333333333333,0.34444444444444444,0.18888888888888888,0.3796680497925311,0.7948717948717948,0.7727272727272727,1.4777777777777779,0.03333333333333333,1.0555555555555556,0.3159144893111639,0.2727272727272727,0.8558558558558559,2.9,1.8777777777777778,0.5396825396825398,0.6349892008639308,1.0444444444444445,0.37777777777777777,0.45555555555555555,0.7381615598885793,0.29166666666666663,0.2678571428571429,1.5555555555555556,0.08888888888888889,0.23333333333333334,0.6642685851318945,0.5789473684210527,0.2222222222222222,1.9333333333333331,0.6888888888888891,12.78888888888889,11.188888888888888,1.6000000000000014,0.5151515151515151,0.46153846153846156,0.18888888888888888,0.15555555555555556,0.0,28.0
642,Eric Spicely,1986-09-29,35,73,ZEBRINHA,73,Orthodox,Men's Middleweight,245,460,170,376,4,20,3,528,0,0,21,28,143,342,6,6,108,302,38,45,24,29,305,643,262,591,1,4,3,534,2,1,58,70,198,515,6,6,203,505,40,57,19,29,2749,0,2,0,0,1,2,2,0,2,5,0,0,0,0.2857142857142857,7,5.347399054201527,3.710440160058203,0.532608695652174,0.4521276595744681,3.1211349581666057,0.4583484903601309,0.13095671153146599,0.41812865497076024,0.75,1.0,2.3572208075663874,0.8293925063659512,0.5238268461258639,0.3576158940397351,0.8444444444444444,0.8275862068965517,6.6569661695161875,5.718443070207348,0.5256609642301711,0.5566835871404399,4.321571480538378,1.2659148781375045,0.13095671153146599,0.6155339805825243,0.17142857142857137,0.0,4.430702073481266,0.8730447435431066,0.4146962531829756,0.598019801980198,0.29824561403508776,0.3448275862068966,-1.3095671153146604,-2.0080029101491452,11.524190614769006,11.655147326300472,-0.13095671153146604,0.2,0.75,0.08730447435431066,0.021826118588577664,0.0,33.0
643,Eric Wisely,1984-07-25,37,68,LITTLE LEE,68,Southpaw,Men's Featherweight,121,162,38,73,0,1,0,15,0,0,12,13,15,48,11,12,35,70,3,3,0,0,140,192,50,98,5,7,2,546,0,0,7,8,21,62,22,28,21,59,8,8,21,31,1003,0,0,0,0,1,1,0,0,0,2,0,0,0,0.0,2,7.2382851445663015,2.273180458624128,0.7469135802469136,0.5205479452054794,0.897308075772682,0.7178464606181456,0.6580259222333001,0.3125,0.9230769230769231,0.9166666666666666,2.0937188434695915,0.1794616151545364,0.0,0.5,1.0,0.0,8.374875373878366,2.9910269192422736,0.27083333333333337,0.4897959183673469,1.256231306081755,0.4187437686939183,1.3160518444666003,0.6612903225806452,0.125,0.2142857142857143,1.256231306081755,0.47856430707876374,1.256231306081755,0.6440677966101696,0.0,0.32258064516129037,-1.1365902293120644,-0.7178464606181456,0.897308075772682,32.66201395812563,-31.764705882352946,0.0,0.2857142857142857,0.0,0.29910269192422734,0.0,28.0
644,Erick Montano,1985-11-19,36,72,PERRY,73,Orthodox,Men's Welterweight,122,220,73,164,4,11,0,476,0,1,7,18,41,101,25,45,58,143,10,14,5,7,66,168,54,154,2,6,1,363,0,2,7,10,38,133,9,11,35,119,7,11,12,24,1572,1,0,0,0,0,1,1,0,1,2,0,0,1,0.3333333333333333,3,4.656488549618321,2.786259541984733,0.5545454545454546,0.4451219512195122,1.5648854961832062,0.26717557251908397,0.9541984732824428,0.40594059405940597,0.3888888888888889,0.5555555555555556,2.213740458015267,0.3816793893129771,0.19083969465648856,0.40559440559440557,0.7142857142857143,0.7142857142857143,2.519083969465649,2.0610687022900764,0.6071428571428572,0.6493506493506493,1.450381679389313,0.26717557251908397,0.3435114503816794,0.7142857142857143,0.30000000000000004,0.18181818181818177,1.33587786259542,0.26717557251908397,0.4580152671755725,0.7058823529411764,0.36363636363636365,0.5,2.137404580152672,0.7251908396946565,18.16793893129771,13.854961832061068,4.31297709923664,0.36363636363636365,0.6666666666666667,0.15267175572519084,0.07633587786259542,0.0,31.0
645,Erick Silva,1984-06-21,37,72,0,74,Orthodox,Men's Welterweight,319,605,265,544,6,17,10,998,3,1,77,116,146,378,42,50,170,408,33,50,62,86,728,1207,443,880,22,51,7,2077,5,1,56,84,355,757,32,39,213,521,75,116,155,243,6365,0,5,2,0,3,0,4,1,7,8,0,0,0,0.4666666666666667,15,3.007069913589945,2.4980361351139044,0.5272727272727272,0.48713235294117646,1.3762765121759624,0.7258444619010213,0.3959151610369207,0.3862433862433862,0.6637931034482759,0.84,1.6025137470542028,0.3110761979575805,0.584446190102121,0.4166666666666667,0.66,0.7209302325581395,6.862529457973292,4.175962293794187,0.3968516984258492,0.4965909090909091,3.3464257659073056,0.5278868813825609,0.3016496465043205,0.5310435931307793,0.33333333333333337,0.17948717948717952,2.0078554595443836,0.7069913589945012,1.4611154752553026,0.5911708253358925,0.35344827586206895,0.36213991769547327,-3.8554595443833466,-1.677926158680283,9.407698350353495,19.578947368421055,-10.17124901806756,0.35294117647058826,0.5686274509803921,0.056559308719560095,0.20738413197172034,1.1320754716981132,33.0
646,Ericka Almeida,1989-03-05,33,66,0,66,Orthodox,Women's Strawweight,89,149,32,81,1,3,0,213,0,0,7,12,23,67,2,2,16,42,13,24,3,15,285,378,100,177,5,8,0,1259,0,0,18,25,67,136,15,16,23,48,22,33,55,96,1800,0,0,0,0,2,0,0,0,0,2,0,0,0,0.0,2,2.966666666666667,1.0666666666666667,0.5973154362416108,0.3950617283950617,0.7666666666666667,0.23333333333333334,0.06666666666666667,0.34328358208955223,0.5833333333333334,1.0,0.5333333333333333,0.43333333333333335,0.1,0.38095238095238093,0.5416666666666666,0.2,9.5,3.3333333333333335,0.24603174603174605,0.4350282485875706,2.2333333333333334,0.6,0.5,0.5073529411764706,0.28,0.0625,0.7666666666666667,0.7333333333333333,1.8333333333333333,0.5208333333333333,0.33333333333333337,0.42708333333333337,-6.533333333333333,-2.2666666666666666,7.1,41.96666666666667,-34.86666666666667,0.3333333333333333,0.375,0.03333333333333333,0.16666666666666666,0.0,27.0
647,Erik Koch,1988-10-04,33,70,PHOENIX,71,Southpaw,Men's Welterweight,357,716,235,582,7,16,6,1236,2,1,40,48,167,498,28,36,143,464,45,59,47,59,548,909,330,649,8,58,2,2168,3,1,88,127,189,449,53,73,140,393,84,108,106,148,5871,2,1,2,0,3,0,2,0,5,5,0,0,0,0.5,10,3.648441492079714,2.401635155850792,0.49860335195530725,0.40378006872852235,1.70669391926418,0.4087889626980072,0.28615227388860504,0.3353413654618474,0.8333333333333334,0.7777777777777778,1.4614205416453756,0.45988758303525806,0.48032703117015846,0.3081896551724138,0.7627118644067796,0.7966101694915254,5.600408788962699,3.372508942258559,0.39713971397139713,0.4915254237288136,1.9315278487480838,0.8993357179356158,0.5416453755748595,0.5790645879732739,0.30708661417322836,0.273972602739726,1.430761369443025,0.858456821665815,1.083290751149719,0.643765903307888,0.2222222222222222,0.28378378378378377,-1.9519672968829846,-0.970873786407767,12.631578947368421,22.15636177823199,-9.524782830863568,0.4375,0.8620689655172413,0.07153806847215126,0.08175779253960143,0.851063829787234,31.0
648,Erik Perez,1989-11-19,32,68,GOYITO,68,Orthodox,Men's Bantamweight,666,1132,285,702,19,34,1,1968,3,3,102,143,145,513,38,46,145,505,43,67,97,130,257,640,189,568,4,13,8,928,1,2,37,56,126,479,26,33,162,515,20,43,7,10,5417,4,1,2,0,1,1,0,0,7,2,0,0,0,0.7777777777777778,9,7.37677681373454,3.156728816688204,0.588339222614841,0.405982905982906,1.6060550119992616,1.1297766291305151,0.4208971755584272,0.2826510721247563,0.7132867132867133,0.8260869565217391,1.6060550119992616,0.4762783828687466,1.0743954218201957,0.2871287128712871,0.6417910447761194,0.7461538461538462,2.8465940557504155,2.093409636330072,0.5984375,0.6672535211267605,1.395606424220048,0.40982093409636333,0.2879822780136607,0.7369519832985386,0.3392857142857143,0.21212121212121215,1.7943511168543476,0.22152482924127748,0.07753369023444712,0.6854368932038835,0.5348837209302326,0.30000000000000004,4.530182757984124,1.0633191803581319,21.798043197341702,10.278752076795275,11.519291120546427,0.5588235294117647,0.6923076923076923,0.2104485877792136,0.044304965848255495,1.0526315789473684,27.0
649,Erin Blanchfield,1999-05-04,22,64,COLD BLOODED,66,Orthodox,Women's Flyweight,198,318,120,210,3,3,0,583,0,0,15,17,94,182,11,11,53,121,10,10,57,79,45,120,41,113,0,1,0,0,0,0,8,13,22,87,11,13,40,110,1,3,0,0,900,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,13.2,8.0,0.6226415094339622,0.5714285714285714,6.266666666666667,1.0,0.7333333333333333,0.5164835164835165,0.8823529411764706,1.0,3.533333333333333,0.6666666666666666,3.8,0.4380165289256198,1.0,0.7215189873417721,3.0,2.7333333333333334,0.625,0.6371681415929203,1.4666666666666666,0.5333333333333333,0.7333333333333333,0.7471264367816092,0.3846153846153846,0.15384615384615385,2.6666666666666665,0.06666666666666667,0.0,0.6363636363636364,0.6666666666666667,0.0,10.2,5.266666666666667,38.86666666666667,0.0,38.86666666666667,1.0,1.0,0.2,0.0,0.0,22.0
650,Ernest Chavez,1983-06-27,38,68,EJ,70,Orthodox,Men's Featherweight,167,309,94,231,2,6,0,427,0,0,17,30,51,166,26,35,81,212,12,17,1,2,135,326,131,322,1,2,1,91,0,0,21,43,86,248,24,31,106,287,20,29,5,6,2022,1,0,0,0,0,1,1,0,1,2,0,0,0,0.3333333333333333,3,4.955489614243323,2.7893175074183976,0.540453074433657,0.4069264069264069,1.5133531157270028,0.5044510385756676,0.7715133531157269,0.3072289156626506,0.5666666666666667,0.7428571428571429,2.403560830860534,0.35608308605341243,0.029673590504451036,0.38207547169811323,0.7058823529411765,0.5,4.00593471810089,3.887240356083086,0.5858895705521472,0.5931677018633541,2.551928783382789,0.6231454005934718,0.7121661721068249,0.6532258064516129,0.5116279069767442,0.22580645161290325,3.14540059347181,0.5934718100890207,0.14836795252225518,0.6306620209059233,0.31034482758620685,0.16666666666666663,0.9495548961424332,-1.0979228486646884,12.670623145400592,2.7002967359050443,9.970326409495549,0.3333333333333333,0.5,0.05934718100890207,0.029673590504451036,0.0,31.0
651,Ernie Verdicia,1900-01-01,122,71,0,71,Orthodox,Openweight,7,11,2,5,0,0,0,0,0,0,0,0,2,5,0,0,0,2,0,0,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1,2.937062937062937,0.8391608391608392,0.6363636363636364,0.4,0.8391608391608392,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.8391608391608392,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.937062937062937,0.8391608391608392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0
652,Eryk Anders,1987-04-21,34,73,YA BOI,75,Southpaw,Men's Lightheavyweight,658,1220,492,1036,15,46,1,2243,6,1,107,142,359,858,26,36,289,742,115,173,88,121,733,1391,608,1249,7,30,1,715,4,1,151,205,307,863,150,181,454,1037,124,155,30,57,9211,3,0,3,0,4,0,1,0,6,5,0,1,0,0.5,12,4.2861795679079355,3.2048637498642925,0.5393442622950819,0.4749034749034749,2.3385083052871565,0.6969927260883725,0.16936271848876341,0.4184149184149184,0.7535211267605634,0.7222222222222222,1.8825317555097165,0.7491043317772228,0.5732276625773531,0.3894878706199461,0.6647398843930635,0.7272727272727273,4.774725871240907,3.9604820323526213,0.4730409777138749,0.5132105684547639,1.9997828683096297,0.983606557377049,0.9770926066659428,0.6442641946697567,0.2634146341463415,0.1712707182320442,2.9573336228422535,0.8077298881771794,0.19541852133318857,0.5621986499517839,0.19999999999999996,0.4736842105263158,-0.48854630333297155,-0.7556182824883289,14.610791445011397,4.657474758440994,9.953316686570403,0.32608695652173914,0.7666666666666666,0.09770926066659429,0.045597654977744,1.2195121951219512,34.0
653,Estevan Payan,1982-03-14,40,70,EL TERRIBLE,70,Orthodox,Men's Featherweight,118,236,67,182,1,1,1,242,0,1,24,34,32,128,11,20,33,135,25,30,9,17,155,243,103,186,8,12,1,734,2,0,24,28,46,116,33,42,59,128,12,19,32,39,1600,0,0,0,0,1,0,2,0,0,3,0,0,0,0.0,3,4.425,2.5124999999999997,0.5,0.36813186813186816,1.2,0.8999999999999999,0.4125,0.25,0.7058823529411765,0.55,1.2375,0.9375,0.33749999999999997,0.24444444444444444,0.8333333333333334,0.5294117647058824,5.8125,3.8625,0.36213991769547327,0.446236559139785,1.7249999999999999,0.8999999999999999,1.2375,0.603448275862069,0.1428571428571429,0.2142857142857143,2.2125,0.44999999999999996,1.2,0.5390625,0.368421052631579,0.17948717948717952,-1.3875000000000002,-1.35,9.075,27.525,-18.45,1.0,0.33333333333333337,0.0375,0.3,0.0,32.0
